id_usuario,correo_electronico,contrasena,nombre,numero_movil,ubicacion,basura_papel,basura_plastico,basura_resto,basura_organico,basura_cristal,no_recicla,edad,genero,estado_civil,hijos,tipo_vivienda,nivel_estudios,profesion,creado_en,actualizado_en
112,agustina98@example.com,#^#0^IHuIu,Mamen Acuña-Alvarez,+34 948 218 149,Barcelona,1,1,0,1,0,0,29,masculino,soltero/soltera,0,piso,bachillerato,arquitecto/a,2021-10-08 00:00:00,2021-12-24 00:00:00
113,mendozaflavio@example.net,BQ39jLtn_7,Milagros Borrás Seguí,+34 848 67 77 89,Barcelona,1,0,0,0,0,0,28,femenino,soltero/soltera,0,piso,posgrado (maestría/máster),investigador/a,2021-10-02 00:00:00,2021-10-04 00:00:00
114,gonzalomaria-pilar@example.org,iDi5HsieV+,Francisco Jose Marcio Cortes Larrea,+34987 43 40 02,Barcelona,1,1,0,0,1,0,27,femenino,soltero/soltera,0,piso,educación primaria,programador/a,2021-02-04 00:00:00,2021-10-31 00:00:00
115,chelo01@example.com,XpkYZEdN+3,Prudencio Teo Ariza Jordá,+34972 589 883,Barcelona,1,1,0,1,0,0,19,femenino,soltero/soltera,0,piso,sin estudios,repartidor/a,2021-06-26 00:00:00,2021-08-26 00:00:00
116,bchaves@example.net,U0YusHgr)y,Piedad Vall,+34800251637,Barcelona,1,1,1,0,1,0,19,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),agricultor/a,2021-09-03 00:00:00,2021-11-22 00:00:00
117,andrespaloma@example.com,%DNM0sdX29,Albano Hoyos,+34920 41 01 76,Barcelona,0,0,1,0,1,0,23,masculino,soltero/soltera,0,piso,bachillerato,estudiante,2021-10-06 00:00:00,2021-12-05 00:00:00
118,silvestreleon@example.org,Ej7@%E!o%*,Primitivo Ugarte-Carranza,+34 973516096,Barcelona,1,1,0,1,0,0,63,femenino,viudo/viuda,0,apartamento,técnico o formación profesional,estudiante,2021-08-14 00:00:00,2021-11-20 00:00:00
119,vilaplanafelicidad@example.net,q4X!vou(_P,Angelino del Bertrán,+34 800 807 196,Barcelona,1,0,0,1,0,0,24,masculino,soltero/soltera,0,piso,técnico o formación profesional,asistente administrativo/a,2021-10-07 00:00:00,2021-11-13 00:00:00
120,fuenteruben@example.org,M(trW0Ske_,Delfina Gámez Barrio,+34 900754485,Barcelona,1,0,0,1,0,0,29,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),profesor/a,2021-11-11 00:00:00,2021-12-08 00:00:00
121,llamasblas@example.net,EMFRDqUN^3,Francisca Manso-Almeida,+34 956872084,Barcelona,1,1,0,1,1,0,27,masculino,soltero/soltera,0,piso,técnico o formación profesional,empresario/a,2021-01-18 00:00:00,2021-03-23 00:00:00
122,amanciobilbao@example.org,@YwATnbT05,Teodoro Coloma Fuster,+34885 85 56 97,Barcelona,0,1,0,0,0,0,33,femenino,casado/casada,1,piso,educación primaria,arquitecto/a,2021-09-29 00:00:00,2021-11-14 00:00:00
123,gutierrezfrancisco-javier@example.net,M1vT&UhS^m,Sandalio de Cruz,+34 975562498,Barcelona,1,1,0,1,0,0,30,femenino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),asistente administrativo/a,2021-11-10 00:00:00,2021-11-28 00:00:00
124,alcaldelupe@example.com,Yi#LSm)w+4,Humberto Gabaldón Cerro,+34921 85 36 68,Barcelona,1,1,0,0,0,0,22,femenino,soltero/soltera,0,apartamento,doctorado,médico/a,2021-12-08 00:00:00,2021-12-19 00:00:00
125,htomas@example.net,%)UXgDME%4,Rubén Hernán Bru Sainz,+34 933251549,Barcelona,1,1,0,0,0,0,42,masculino,casado/casada,2,piso,doctorado,administrativo/a,2021-05-02 00:00:00,2021-11-20 00:00:00
126,rosellurbano@example.com,!u41Ao*Yd4,Pelayo de Goñi,+34 947571265,Barcelona,1,1,0,1,0,0,21,masculino,soltero/soltera,0,piso,doctorado,otro,2021-09-03 00:00:00,2021-11-09 00:00:00
127,ana-belen64@example.org,*!@0IXuwLg,Delfina Almazán Mariscal,+34836 242 434,Barcelona,1,1,0,0,0,0,19,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),comerciante,2021-11-24 00:00:00,2021-12-31 00:00:00
128,uamat@example.org,B!f@0XPlNx,Ana de Figuerola,+34 820 283 081,Barcelona,0,1,1,0,0,0,21,masculino,soltero/soltera,0,piso,bachillerato,otro,2021-04-26 00:00:00,2021-07-23 00:00:00
129,julio-cesar80@example.com,iM&m1Yd&f9,Amor León Pagès,+34825 98 03 28,Barcelona,1,1,0,0,0,0,75,femenino,casado/casada,2,piso,técnico o formación profesional,comerciante,2021-11-25 00:00:00,2021-12-05 00:00:00
130,omendoza@example.net,iaqBKt&A(2,Dulce Revilla Leiva,+34732 861 213,Barcelona,1,1,1,1,0,0,26,masculino,soltero/soltera,0,piso,posgrado (maestría/máster),periodista,2021-05-16 00:00:00,2021-10-29 00:00:00
131,brueustaquio@example.org,I668Fiu6#N,Adolfo Arce-Carnero,+34921653671,Barcelona,1,1,0,1,0,0,32,femenino,casado/casada,0,apartamento,universidad(licenciatura/grado),ingeniero/a,2021-08-21 00:00:00,2021-09-08 00:00:00
132,lcapdevila@example.com,_!U3K+Rnj&,Jacinta Avilés Vilanova,+34948422010,Barcelona,1,0,0,0,0,0,21,femenino,soltero/soltera,0,loft,educación secundaria,programador/a,2021-09-21 00:00:00,2021-12-01 00:00:00
133,jose-maricordero@example.org,7b0qZbTU#G,Elena Romero Andrade,+34 979649465,Barcelona,0,1,0,0,0,0,19,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),arquitecto/a,2021-06-17 00:00:00,2021-11-11 00:00:00
134,hescribano@example.org,^jo9BDrLyZ,Cruz Ferrero Pereira,+34843 347 833,Barcelona,1,0,1,0,0,0,64,femenino,casado/casada,0,chalet,técnico o formación profesional,diseñador/a,2021-04-21 00:00:00,2021-09-17 00:00:00
135,cbanos@example.com,2J1*RMcI2_,Duilio Sotelo Solano,+34875990827,Barcelona,1,0,1,1,0,0,30,masculino,soltero/soltera,0,piso,bachillerato,programador/a,2021-07-26 00:00:00,2021-10-27 00:00:00
136,isidora02@example.org,o#^5B+a@rL,Marcela Pozo-Alvarado,+34 976495935,Barcelona,0,0,0,0,0,1,28,femenino,soltero/soltera,0,apartamento,técnico o formación profesional,artista,2021-03-02 00:00:00,2021-05-06 00:00:00
137,hcamps@example.org,7!*58P0cr#,Carlos Terrón Escribano,+34983 65 85 96,Barcelona,1,1,0,1,1,0,48,masculino,casado/casada,2,piso,sin estudios,otro,2021-06-20 00:00:00,2021-10-19 00:00:00
138,eusebia35@example.com,O&)7QPs%$B,Elba Somoza-Domínguez,+34800610332,Barcelona,1,0,0,1,1,0,26,femenino,soltero/soltera,0,piso,técnico o formación profesional,comerciante,2021-09-30 00:00:00,2021-12-01 00:00:00
139,wblanch@example.net,Nd1B&ln4_Z,Isaac Bernabé Rivera Ibañez,+34 881 334 891,Barcelona,1,1,0,1,1,0,78,femenino,separado/separada,0,piso,bachillerato,obrero/a,2021-10-24 00:00:00,2021-11-22 00:00:00
140,jesus25@example.com,9%k55Bm)G9,María Manuela Sonia Tejero Solano,+34927 929 243,Barcelona,1,1,1,1,0,0,59,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),asistente administrativo/a,2021-01-10 00:00:00,2021-08-23 00:00:00
141,gertrudisvidal@example.com,$L()EUcR24,Ibán del Cervera,+34881837230,Barcelona,1,0,0,1,0,0,70,masculino,separado/separada,1,piso,técnico o formación profesional,agricultor/a,2021-09-02 00:00:00,2021-11-08 00:00:00
142,jose-manuelasensio@example.org,0EzMyLK8@_,Beatriz Puga,+34 900 30 86 84,Barcelona,1,1,0,0,0,0,37,femenino,casado/casada,0,loft,bachillerato,médico/a,2021-04-26 00:00:00,2021-12-23 00:00:00
143,nicolaszoraida@example.net,@7OEPaG*iA,Felipa Miralles Pino,+34 948 249 672,Barcelona,1,1,0,1,0,0,26,femenino,soltero/soltera,0,piso,técnico o formación profesional,periodista,2021-07-14 00:00:00,2021-10-23 00:00:00
144,boschcalixta@example.net,xz8MI7QJ!0,Antonia Abad Casal,+34 875505072,Barcelona,1,1,0,0,1,0,43,femenino,casado/casada,2,piso,técnico o formación profesional,contador/a,2021-10-03 00:00:00,2021-11-06 00:00:00
145,sbenito@example.com,5$(Qb9f2^0,Marino Querol-Leon,+34901 753 949,Barcelona,1,1,1,0,0,0,24,masculino,soltero/soltera,0,piso,técnico o formación profesional,otro,2021-08-30 00:00:00,2021-09-11 00:00:00
146,romanjosue@example.net,U*2CznS_GI,Carolina Ordóñez Rosselló,+34975206366,Barcelona,1,0,1,0,1,0,34,femenino,casado/casada,2,piso,doctorado,médico/a,2021-05-27 00:00:00,2021-11-08 00:00:00
147,galasalamanca@example.net,x(6FWzRVVj,Verónica Abascal Elorza,+34 876975610,Barcelona,0,1,0,1,0,0,61,masculino,casado/casada,1,apartamento,educación secundaria,comerciante,2021-07-23 00:00:00,2021-11-26 00:00:00
148,zamaya@example.net,TP)0KJVbD),Agustín Zabala Baños,+34960 419 872,Barcelona,0,1,0,0,1,0,25,masculino,soltero/soltera,0,piso,doctorado,comerciante,2021-09-26 00:00:00,2021-11-28 00:00:00
149,joan83@example.net,^0M6REEyIz,Sigfrido del Villanueva,+34 922 34 91 75,Barcelona,1,0,0,1,0,0,26,femenino,soltero/soltera,0,piso,sin estudios,profesor/a,2021-06-01 00:00:00,2021-10-24 00:00:00
150,mendezepifanio@example.net,lzM2@$FeS_,Estefanía Ángel Hernández,+34705665812,Barcelona,1,0,1,0,0,0,29,femenino,soltero/soltera,0,piso,educación primaria,arquitecto/a,2021-09-02 00:00:00,2021-10-13 00:00:00
151,pallaresema@example.org,IsALT^P)(4,Roxana del Cornejo,+34853515934,Barcelona,1,0,0,0,0,0,26,masculino,soltero/soltera,0,piso,universidad(licenciatura/grado),médico/a,2021-12-08 00:00:00,2021-12-11 00:00:00
152,rafahuertas@example.net,s4Fp^LHf%y,Margarita Lorena Mulet Garmendia,+34925 53 90 29,Barcelona,1,0,1,1,0,0,50,masculino,casado/casada,1,piso,bachillerato,arquitecto/a,2021-09-02 00:00:00,2021-09-21 00:00:00
153,hugoperea@example.org,hGG@^7MvFV,Albert Vargas Luna,+34 806243916,Barcelona,1,1,1,1,0,0,48,masculino,soltero/soltera,0,piso,técnico o formación profesional,programador/a,2021-02-09 00:00:00,2021-11-24 00:00:00
154,eloisaleon@example.com,ok1iWD0y1(,Nerea de Estevez,+34822737074,Barcelona,0,1,0,0,1,0,22,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),empresario/a,2021-02-16 00:00:00,2021-11-04 00:00:00
155,xsomoza@example.org,1KZs4Jm))*,José Luis Lucena Iniesta,+34 880 20 95 16,Barcelona,1,0,0,0,0,0,32,femenino,soltero/soltera,0,piso,sin estudios,contador/a,2021-10-24 00:00:00,2021-11-02 00:00:00
156,gineranselmo@example.com,oioY2U%(q%,Morena Mosquera Olivé,+34842215505,Barcelona,0,1,1,1,0,0,19,femenino,soltero/soltera,0,piso,educación secundaria,arquitecto/a,2021-11-25 00:00:00,2021-12-21 00:00:00
157,jose-carlosmate@example.com,xc^4$1Nuk(,Feliciana Aguilar Fabregat,+34 943 548 705,Barcelona,1,1,1,0,0,0,20,masculino,soltero/soltera,0,piso,doctorado,programador/a,2021-09-28 00:00:00,2021-10-14 00:00:00
158,qmayo@example.org,8!7TjF4(e),Ramona Isa Jurado Pascual,+34844 306 685,Barcelona,1,1,0,0,0,0,37,femenino,casado/casada,0,piso,bachillerato,ingeniero/a,2021-04-07 00:00:00,2021-06-03 00:00:00
159,antuneztomasa@example.org,973!9TXv4w,Gabriel Horacio Sureda Paz,+34883 214 753,Barcelona,0,1,1,1,0,0,24,masculino,soltero/soltera,0,piso,técnico o formación profesional,agricultor/a,2021-12-27 00:00:00,2021-12-27 00:00:00
160,alfonsocarpio@example.net,)!)#l5GzSo,Vera Roda Cazorla,+34735 12 31 38,Barcelona,1,0,0,1,0,0,51,masculino,casado/casada,0,apartamento,universidad(licenciatura/grado),médico/a,2021-10-23 00:00:00,2021-12-03 00:00:00
161,romanmatias@example.org,jDgPxtJS#6,Zaira Hierro Montes,+34 850650105,Barcelona,1,1,0,0,1,0,25,masculino,soltero/soltera,0,piso,sin estudios,programador/a,2021-11-26 00:00:00,2021-12-20 00:00:00
162,victor49@example.net,dqNo#zxv$0,Matilde Haro,+34825 389 483,Barcelona,1,1,0,0,0,0,48,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),trabajador/a social,2021-01-30 00:00:00,2021-11-13 00:00:00
163,ernestoribera@example.net,82IUOp5s@&,Cristian Piña Mesa,+34979106952,Barcelona,1,1,0,0,0,0,26,masculino,soltero/soltera,0,apartamento,educación primaria,contador/a,2021-01-27 00:00:00,2021-06-13 00:00:00
164,nrio@example.com,M_7x!VvN3w,Jaime Amigó-Rodrigo,+34 974 63 89 61,Barcelona,1,1,0,1,0,0,33,masculino,casado/casada,0,apartamento,bachillerato,administrativo/a,2021-04-19 00:00:00,2021-07-25 00:00:00
165,gonzalezana-belen@example.net,G29gGxGd$5,Dolores Torrens-Alberdi,+34 882 541 761,Barcelona,1,0,0,0,1,0,33,masculino,casado/casada,0,piso,universidad(licenciatura/grado),programador/a,2021-08-27 00:00:00,2021-11-03 00:00:00
166,fortunycristian@example.net,!87IMd)J*d,Víctor del Jiménez,+34971266687,Barcelona,1,1,1,0,0,0,54,femenino,casado/casada,0,piso,técnico o formación profesional,investigador/a,2021-04-24 00:00:00,2021-10-30 00:00:00
167,corbacholeopoldo@example.org,R4R9)HoV!%,Amor Bartolomé Royo,+34900 158 678,Barcelona,0,1,0,0,1,0,21,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),empresario/a,2021-10-09 00:00:00,2021-12-31 00:00:00
168,alexandra26@example.net,)st7nZFA*%,Liliana Isern Rivas,+34 710 68 87 55,Barcelona,1,1,0,1,1,0,46,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),empresario/a,2021-04-05 00:00:00,2021-05-05 00:00:00
169,rodacesar@example.com,lXI$vkIl_0,Lorenzo Martorell Galan,+34 949803030,Barcelona,1,1,1,0,0,0,18,masculino,soltero/soltera,0,piso,educación secundaria,contador/a,2021-09-16 00:00:00,2021-11-13 00:00:00
170,flora04@example.net,673aU6pi@T,Belen Carmelita Mariscal Galiano,+34827 87 92 30,Barcelona,1,1,1,0,0,0,30,masculino,casado/casada,0,piso,universidad(licenciatura/grado),comerciante,2021-05-27 00:00:00,2021-05-31 00:00:00
171,barrancoaaron@example.net,^qM^CV^*w4,Jose Luis Posada Morán,+34885 482 291,Barcelona,1,1,1,0,0,0,70,masculino,casado/casada,0,piso,bachillerato,programador/a,2021-05-17 00:00:00,2021-12-06 00:00:00
172,osorioleonardo@example.net,cHh7VAQk#I,Camila Vergara Gras,+34 901 183 372,Barcelona,1,1,0,1,0,0,23,masculino,soltero/soltera,0,piso,técnico o formación profesional,periodista,2021-09-01 00:00:00,2021-09-08 00:00:00
173,salcolea@example.com,M!0pVE8k!s,Cesar Vendrell Gracia,+34825367633,Barcelona,1,1,1,1,0,0,26,masculino,soltero/soltera,0,piso,posgrado (maestría/máster),agricultor/a,2021-10-18 00:00:00,2021-12-17 00:00:00
174,americaalfaro@example.net,WoX!7iBl#a,Domingo Palma,+34803 44 54 68,Barcelona,1,1,0,0,0,0,35,masculino,casado/casada,0,loft,técnico o formación profesional,otro,2021-07-23 00:00:00,2021-08-11 00:00:00
175,wvalles@example.net,+4iDMryYA7,Josefina Rebollo Osuna,+34845 16 92 11,Barcelona,1,1,1,1,0,0,32,femenino,soltero/soltera,0,piso,doctorado,médico/a,2021-02-20 00:00:00,2021-10-01 00:00:00
176,zcuervo@example.net,(MT5Y#muC+,Emiliano Torrents Caparrós,+34981 98 42 62,Barcelona,1,0,1,0,0,0,76,femenino,casado/casada,2,piso,doctorado,empresario/a,2021-04-27 00:00:00,2021-07-27 00:00:00
177,zcoll@example.net,cc0EcqqPi+,Calisto Novoa Sancho,+34923 07 32 27,Barcelona,1,1,0,0,0,0,50,femenino,soltero/soltera,0,piso,educación secundaria,otro,2021-11-21 00:00:00,2021-11-30 00:00:00
178,wpedro@example.com,)5MefsG_T&,Jenaro Barco Bayona,+34888 316 081,Barcelona,1,1,0,0,0,0,27,femenino,soltero/soltera,0,piso,educación secundaria,empresario/a,2021-10-13 00:00:00,2021-12-23 00:00:00
179,salomondiez@example.net,_KF)x0Qw$v,Casandra Franch Morante,+34 979 90 31 71,Barcelona,1,0,0,0,0,0,52,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),otro,2021-10-14 00:00:00,2021-11-14 00:00:00
180,floreustaquio@example.org,V9wulAUs@+,Tere Pinedo Heredia,+34875 212 385,Barcelona,1,0,0,0,0,0,30,masculino,soltero/soltera,0,piso,bachillerato,trabajador/a social,2021-07-04 00:00:00,2021-09-06 00:00:00
181,matiasmontalban@example.com,@C(%3Pzo8(,Rosaura de Badía,+34978975582,Barcelona,1,1,1,0,0,0,21,masculino,soltero/soltera,0,piso,técnico o formación profesional,profesor/a,2021-08-14 00:00:00,2021-11-07 00:00:00
182,margarita76@example.net,7bMdwKy#(6,Carmen del Porcel,+34 883 17 48 27,Barcelona,1,1,0,0,0,0,33,masculino,casado/casada,1,piso,técnico o formación profesional,profesor/a,2021-05-30 00:00:00,2021-12-04 00:00:00
183,isidoronunez@example.org,oDgG2cVqe),Alex Gordillo Gámez,+34985102222,Barcelona,1,1,0,0,0,0,56,femenino,casado/casada,0,chalet,educación secundaria,periodista,2021-04-03 00:00:00,2021-04-16 00:00:00
184,zmontalban@example.com,d7fQfCQy^7,Gil Pintor Echeverría,+34 920 51 09 22,Barcelona,1,1,0,0,1,0,40,femenino,casado/casada,0,piso,bachillerato,agricultor/a,2021-03-20 00:00:00,2021-10-22 00:00:00
185,mollguadalupe@example.net,J9!g1UTd$n,Ángel Gervasio Coloma Canals,+34945 19 36 10,Barcelona,1,0,0,0,1,0,31,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),investigador/a,2021-11-23 00:00:00,2021-11-28 00:00:00
186,benitezalvaro@example.com,+4Np4)^mx^,Coral Concepción Murillo Perera,+34823 686 223,Barcelona,0,1,0,1,0,0,32,femenino,casado/casada,1,piso,educación primaria,diseñador/a,2021-09-19 00:00:00,2021-12-23 00:00:00
187,amayavictorino@example.net,fLS2gHxk+2,Adolfo Tomé Huerta,+34825 592 790,Barcelona,1,1,0,0,0,0,50,masculino,casado/casada,0,piso,bachillerato,trabajador/a social,2021-03-01 00:00:00,2021-05-12 00:00:00
188,raquel80@example.com,^K2MsOhbS&,Jonatan Benavente Nicolás,+34 975 289 131,Barcelona,1,1,0,0,1,0,20,femenino,soltero/soltera,0,piso,sin estudios,otro,2021-02-28 00:00:00,2021-03-11 00:00:00
189,vasco48@example.com,GrnC+KJj$4,Joel Calderon Alberto,+34 851 063 615,Barcelona,1,1,0,1,0,0,24,masculino,soltero/soltera,0,piso,técnico o formación profesional,empresario/a,2021-04-29 00:00:00,2021-11-19 00:00:00
190,valenciaobdulia@example.net,02GQP49u%@,Demetrio Calleja Pinedo,+34841 73 80 17,Barcelona,1,0,0,0,0,0,33,masculino,casado/casada,2,piso,sin estudios,contador/a,2021-04-16 00:00:00,2021-09-05 00:00:00
191,bernabe95@example.com,v6bmSHDjd),Itziar Roca-Barrena,+34703002235,Barcelona,1,1,0,1,0,0,22,femenino,soltero/soltera,0,piso,bachillerato,abogado/a,2021-09-28 00:00:00,2021-12-18 00:00:00
192,ferrerasafrica@example.org,q0KhBo&A^v,Roberto Manso Piña,+34 923 514 691,Barcelona,1,1,0,0,0,0,29,masculino,soltero/soltera,0,chalet,técnico o formación profesional,agricultor/a,2021-03-10 00:00:00,2021-08-17 00:00:00
193,berrocalsofia@example.com,+7U75FUgUc,Maricela Castañeda Vicens,+34911271764,Barcelona,0,1,1,0,0,0,28,masculino,soltero/soltera,0,piso,técnico o formación profesional,periodista,2021-12-22 00:00:00,2021-12-24 00:00:00
194,ivan09@example.net,(MHt9+v523,Gerardo Cornejo Sureda,+34 820 001 960,Barcelona,1,1,0,0,0,0,19,femenino,soltero/soltera,0,piso,educación secundaria,estudiante,2021-10-15 00:00:00,2021-12-18 00:00:00
195,seguialejandra@example.org,)L8OoxzWK0,Patricio Alcalá Puente,+34 885222175,Barcelona,1,1,1,0,0,0,22,masculino,soltero/soltera,0,piso,bachillerato,periodista,2021-05-28 00:00:00,2021-07-10 00:00:00
196,pascuala47@example.com,389wF^$v^s,Maximino Aguirre,+34876 482 009,Barcelona,1,1,0,0,1,0,32,femenino,casado/casada,2,apartamento,sin estudios,empresario/a,2021-10-07 00:00:00,2021-11-03 00:00:00
197,ramona13@example.com,8TEBTlci)T,Haroldo Ávila-Cáceres,+34888067560,Barcelona,1,0,1,0,1,0,80,femenino,viudo/viuda,2,apartamento,educación primaria,administrativo/a,2021-05-02 00:00:00,2021-06-24 00:00:00
198,katienza@example.com,vJ@6dbJb0*,Maura Hierro Mármol,+34 984556722,Barcelona,1,1,1,1,0,0,22,masculino,soltero/soltera,0,apartamento,universidad(licenciatura/grado),periodista,2021-06-29 00:00:00,2021-11-12 00:00:00
199,hguillen@example.com,+jVI@8Zb6F,Lorenzo Girón Grau,+34871 52 40 41,Barcelona,1,1,1,0,0,0,24,masculino,soltero/soltera,0,loft,universidad(licenciatura/grado),médico/a,2021-05-22 00:00:00,2021-12-29 00:00:00
200,pinolfernanda@example.net,(*3Z3W8e8@,Federico Aller Abellán,+34958 190 333,Barcelona,1,1,0,0,0,0,24,femenino,soltero/soltera,0,piso,técnico o formación profesional,obrero/a,2021-08-01 00:00:00,2021-11-05 00:00:00
201,orianagallego@example.org,bX0+3B5j(%,Valerio Valbuena Caparrós,+34847 149 342,Barcelona,1,1,0,0,1,0,25,femenino,soltero/soltera,0,loft,bachillerato,administrativo/a,2021-02-17 00:00:00,2021-10-09 00:00:00
202,carlos74@example.net,Qei&5EgIo+,Primitivo del Lucena,+34 962 07 67 71,Barcelona,1,1,1,0,1,0,76,masculino,viudo/viuda,2,piso,bachillerato,periodista,2021-10-23 00:00:00,2021-11-08 00:00:00
203,malenaanton@example.net,@_BnufCl$8,Felisa Alegre Ortiz,+34 807 839 117,Barcelona,1,1,1,0,0,0,20,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),trabajador/a social,2021-08-22 00:00:00,2021-08-22 00:00:00
204,adelina29@example.net,*5zbIcyOMG,Américo Recio Rojas,+34948 343 358,Barcelona,1,1,1,1,1,0,25,femenino,soltero/soltera,0,piso,bachillerato,programador/a,2021-12-07 00:00:00,2021-12-27 00:00:00
205,loidainiguez@example.net,0g9Bay$b+),Jovita Yáñez Silva,+34 922830080,Barcelona,0,1,1,0,0,0,35,masculino,soltero/soltera,0,piso,educación secundaria,diseñador/a,2021-09-23 00:00:00,2021-12-19 00:00:00
206,vicentagomila@example.com,280UxQbJ^4,Fidel Río Riquelme,+34633 920 489,Barcelona,1,0,0,1,0,0,40,femenino,soltero/soltera,0,piso,universidad(licenciatura/grado),programador/a,2021-02-22 00:00:00,2021-08-01 00:00:00
207,alcalaagustina@example.org,^hOeIPkK^9,Marianela Huguet Larrañaga,+34843468171,Barcelona,1,1,1,1,0,0,34,masculino,soltero/soltera,0,piso,educación secundaria,programador/a,2021-04-20 00:00:00,2021-07-06 00:00:00
208,arrietalina@example.org,A+93Qxfw0#,Fernanda Ángel Casanova,+34926364404,Barcelona,1,1,0,1,0,0,21,masculino,soltero/soltera,0,piso,técnico o formación profesional,arquitecto/a,2021-05-07 00:00:00,2021-07-16 00:00:00
209,ljuan@example.net,%6CocBU4M3,Lidia Suarez Vilaplana,+34 820 65 00 66,Barcelona,1,1,1,0,0,0,73,masculino,separado/separada,2,piso,técnico o formación profesional,contador/a,2021-07-20 00:00:00,2021-10-03 00:00:00
210,plinio77@example.com,qEEIJ6k_l%,Estrella Encarna Iñiguez Rodríguez,+34 947 06 51 15,Barcelona,1,1,0,0,1,0,24,masculino,soltero/soltera,0,loft,posgrado (maestría/máster),administrativo/a,2021-07-18 00:00:00,2021-12-10 00:00:00
211,eulalia10@example.com,u7oCz)Y&_2,Paz Arregui Artigas,+34988 35 30 86,Barcelona,1,1,0,1,0,0,19,masculino,soltero/soltera,0,piso,sin estudios,agricultor/a,2021-07-23 00:00:00,2021-11-29 00:00:00
212,pascuala28@example.com,W^ol1Ou)Qs,Silvestre Roman,+34987178248,Barcelona,1,1,0,0,1,0,34,masculino,casado/casada,0,piso,técnico o formación profesional,contador/a,2021-03-21 00:00:00,2021-12-20 00:00:00
